ID,Sales
T1192983,53722.54495583085
T1192984,53474.730871381
T1192985,46200.70457885232
T1192986,28447.41298576741
T1192987,34932.32163462763
T1192988,28774.053117668456
T1192989,28411.81601897678
T1192990,34932.32163462763
T1192991,46200.70457885232
T1192992,59273.69300619586
T1192993,77413.9518478245
T1192994,28411.81601897678
T1192995,34833.9872699665
T1192996,28447.41298576741
T1192997,59273.69300619586
T1192998,28447.41298576741
T1192999,34932.32163462763
T1193000,46200.70457885232
T1193001,28447.41298576741
T1193002,26709.73008865182
T1193003,28447.41298576741
T1193004,53474.730871381
T1193005,46200.70457885232
T1193006,53474.730871381
T1193007,28411.81601897678
T1193008,34932.32163462763
T1193009,53441.41687713011
T1193010,34932.32163462763
T1193011,46200.70457885232
T1193012,53722.54495583085
T1193013,55414.12527281062
T1193014,26709.73008865182
T1193015,21005.221819097107
T1193016,59273.69300619586
T1193017,53722.54495583085
T1193018,46950.088239696226
T1193019,28411.81601897678
T1193020,28447.41298576741
T1193021,28411.81601897678
T1193022,28447.41298576741
T1193023,28447.41298576741
T1193024,34932.32163462763
T1193025,45357.67307213239
T1193026,43296.3547517914
T1193027,34932.32163462763
T1193028,40106.57220346139
T1193029,28447.41298576741
T1193030,34932.32163462763
T1193031,28447.41298576741
T1193032,46950.088239696226
T1193033,40106.57220346139
T1193034,46950.088239696226
T1193035,38095.53827843106
T1193036,26709.73008865182
T1193037,59273.69300619586
T1193038,20394.219585704814
T1193039,59273.69300619586
T1193040,46950.088239696226
T1193041,61891.913228503334
T1193042,54695.25192542769
T1193043,34932.32163462763
T1193044,53441.41687713011
T1193045,77413.9518478245
T1193046,28761.767014351735
T1193047,53441.41687713011
T1193048,34932.32163462763
T1193049,45357.67307213239
T1193050,38012.8777397436
T1193051,19368.94096843466
T1193052,58302.915897408515
T1193053,28447.41298576741
T1193054,19368.94096843466
T1193055,38012.8777397436
T1193056,28447.41298576741
T1193057,29553.059491765223
T1193058,34407.36868692307
T1193059,33544.90217106145
T1193060,34932.32163462763
T1193061,26709.73008865182
T1193062,34932.32163462763
T1193063,40106.57220346139
T1193064,55414.12527281062
T1193065,34932.32163462763
T1193066,46950.088239696226
T1193067,28411.81601897678
T1193068,33482.74861338566
T1193069,72343.69560204181
T1193070,28447.41298576741
T1193071,58302.915897408515
T1193072,40106.57220346139
T1193073,72343.69560204181
T1193074,37978.33359483273
T1193075,46200.70457885232
T1193076,28761.767014351735
T1193077,59273.69300619586
T1193078,58302.915897408515
T1193079,46200.70457885232
T1193080,38012.8777397436
T1193081,28447.41298576741
T1193082,34500.409557194216
T1193083,34932.32163462763
T1193084,23580.027361631688
T1193085,59273.69300619586
T1193086,40106.57220346139
T1193087,28774.053117668456
T1193088,38042.80021260964
T1193089,28761.767014351735
T1193090,46950.088239696226
T1193091,45357.67307213239
T1193092,34932.32163462763
T1193093,77413.9518478245
T1193094,54695.25192542769
T1193095,53474.730871381
T1193096,28411.81601897678
T1193097,34932.32163462763
T1193098,28447.41298576741
T1193099,19368.94096843466
T1193100,40106.57220346139
T1193101,38012.8777397436
T1193102,46200.70457885232
T1193103,34932.32163462763
T1193104,28774.053117668456
T1193105,59273.69300619586
T1193106,43296.3547517914
T1193107,34932.32163462763
T1193108,59273.69300619586
T1193109,59273.69300619586
T1193110,46950.088239696226
T1193111,59273.69300619586
T1193112,40106.57220346139
T1193113,77413.9518478245
T1193114,53474.730871381
T1193115,46200.70457885232
T1193116,53474.730871381
T1193117,53474.730871381
T1193118,21862.797443081257
T1193119,28411.81601897678
T1193120,33482.74861338566
T1193121,46200.70457885232
T1193122,55414.12527281062
T1193123,34932.32163462763
T1193124,53474.730871381
T1193125,46200.70457885232
T1193126,28447.41298576741
T1193127,34932.32163462763
T1193128,45357.67307213239
T1193129,59273.69300619586
T1193130,46200.70457885232
T1193131,28447.41298576741
T1193132,46200.70457885232
T1193133,72343.69560204181
T1193134,34932.32163462763
T1193135,45357.67307213239
T1193136,26740.996863512835
T1193137,26740.996863512835
T1193138,19368.94096843466
T1193139,28761.767014351735
T1193140,45357.67307213239
T1193141,28447.41298576741
T1193142,46950.088239696226
T1193143,46200.70457885232
T1193144,46200.70457885232
T1193145,34932.32163462763
T1193146,62835.66361857268
T1193147,19368.94096843466
T1193148,34932.32163462763
T1193149,34932.32163462763
T1193150,34932.32163462763
T1193151,28411.81601897678
T1193152,32979.994938218384
T1193153,72343.69560204181
T1193154,34932.32163462763
T1193155,46200.70457885232
T1193156,40106.57220346139
T1193157,34932.32163462763
T1193158,40106.57220346139
T1193159,33544.90217106145
T1193160,77413.9518478245
T1193161,34932.32163462763
T1193162,26709.73008865182
T1193163,40106.57220346139
T1193164,46200.70457885232
T1193165,53474.730871381
T1193166,46200.70457885232
T1193167,38012.8777397436
T1193168,77413.9518478245
T1193169,21005.221819097107
T1193170,46200.70457885232
T1193171,40106.57220346139
T1193172,46950.088239696226
T1193173,43103.01564045117
T1193174,40106.57220346139
T1193175,55414.12527281062
T1193176,53441.41687713011
T1193177,21862.797443081257
T1193178,46200.70457885232
T1193179,38012.8777397436
T1193180,38012.8777397436
T1193181,38012.8777397436
T1193182,26709.73008865182
T1193183,34932.32163462763
T1193184,38012.8777397436
T1193185,59273.69300619586
T1193186,46950.088239696226
T1193187,45357.67307213239
T1193188,34932.32163462763
T1193189,46950.088239696226
T1193190,45357.67307213239
T1193191,43103.01564045117
T1193192,38012.8777397436
T1193193,28761.767014351735
T1193194,26709.73008865182
T1193195,46200.70457885232
T1193196,46200.70457885232
T1193197,40106.57220346139
T1193198,19368.94096843466
T1193199,53474.730871381
T1193200,53441.41687713011
T1193201,46200.70457885232
T1193202,28411.81601897678
T1193203,59273.69300619586
T1193204,46200.70457885232
T1193205,45357.67307213239
T1193206,19368.94096843466
T1193207,46839.595123426814
T1193208,20394.219585704814
T1193209,46200.70457885232
T1193210,20394.219585704814
T1193211,54695.25192542769
T1193212,34932.32163462763
T1193213,26740.996863512835
T1193214,53474.730871381
T1193215,34932.32163462763
T1193216,40106.57220346139
T1193217,34932.32163462763
T1193218,46200.70457885232
T1193219,21862.797443081257
T1193220,45357.67307213239
T1193221,28447.41298576741
T1193222,54430.153902513084
T1193223,34932.32163462763
T1193224,46950.088239696226
T1193225,55414.12527281062
T1193226,34932.32163462763
T1193227,34932.32163462763
T1193228,59273.69300619586
T1193229,53441.41687713011
T1193230,28447.41298576741
T1193231,46950.088239696226
T1193232,43271.02630690606
T1193233,77413.9518478245
T1193234,32879.77005811669
T1193235,58302.915897408515
T1193236,23580.027361631688
T1193237,34932.32163462763
T1193238,28411.81601897678
T1193239,28447.41298576741
T1193240,54430.153902513084
T1193241,19368.94096843466
T1193242,54695.25192542769
T1193243,59273.69300619586
T1193244,46200.70457885232
T1193245,46200.70457885232
T1193246,46200.70457885232
T1193247,77413.9518478245
T1193248,46200.70457885232
T1193249,38012.8777397436
T1193250,54695.25192542769
T1193251,37978.33359483273
T1193252,40106.57220346139
T1193253,46200.70457885232
T1193254,46200.70457885232
T1193255,34932.32163462763
T1193256,61891.913228503334
T1193257,58302.915897408515
T1193258,38012.8777397436
T1193259,28411.81601897678
T1193260,46200.70457885232
T1193261,45357.67307213239
T1193262,46200.70457885232
T1193263,28411.81601897678
T1193264,34932.32163462763
T1193265,40106.57220346139
T1193266,28447.41298576741
T1193267,34932.32163462763
T1193268,34932.32163462763
T1193269,28862.67711257338
T1193270,45357.67307213239
T1193271,28447.41298576741
T1193272,59273.69300619586
T1193273,77413.9518478245
T1193274,72343.69560204181
T1193275,46200.70457885232
T1193276,45357.67307213239
T1193277,34932.32163462763
T1193278,28447.41298576741
T1193279,34932.32163462763
T1193280,46200.70457885232
T1193281,33482.74861338566
T1193282,38012.8777397436
T1193283,46200.70457885232
T1193284,58302.915897408515
T1193285,77413.9518478245
T1193286,55414.12527281062
T1193287,34932.32163462763
T1193288,28411.81601897678
T1193289,34932.32163462763
T1193290,34833.9872699665
T1193291,43296.3547517914
T1193292,26709.73008865182
T1193293,40106.57220346139
T1193294,40106.57220346139
T1193295,38012.8777397436
T1193296,38012.8777397436
T1193297,53441.41687713011
T1193298,43271.02630690606
T1193299,46200.70457885232
T1193300,34932.32163462763
T1193301,34932.32163462763
T1193302,77413.9518478245
T1193303,28411.81601897678
T1193304,72343.69560204181
T1193305,34932.32163462763
T1193306,77413.9518478245
T1193307,59273.69300619586
T1193308,34932.32163462763
T1193309,28447.41298576741
T1193310,46200.70457885232
T1193311,34932.32163462763
T1193312,46200.70457885232
T1193313,46200.70457885232
T1193314,33482.74861338566
T1193315,46200.70457885232
T1193316,46200.70457885232
T1193317,34932.32163462763
T1193318,34932.32163462763
T1193319,37978.33359483273
T1193320,28447.41298576741
T1193321,28447.41298576741
T1193322,40106.57220346139
T1193323,38095.53827843106
T1193324,55414.12527281062
T1193325,59273.69300619586
T1193326,59273.69300619586
T1193327,46950.088239696226
T1193328,28447.41298576741
T1193329,46950.088239696226
T1193330,72343.69560204181
T1193331,28447.41298576741
T1193332,34932.32163462763
T1193333,38735.69171978913
T1193334,45357.67307213239
T1193335,46200.70457885232
T1193336,40106.57220346139
T1193337,26709.73008865182
T1193338,34932.32163462763
T1193339,34500.409557194216
T1193340,34407.36868692307
T1193341,26709.73008865182
T1193342,40106.57220346139
T1193343,34932.32163462763
T1193344,28447.41298576741
T1193345,34932.32163462763
T1193346,29553.059491765223
T1193347,45357.67307213239
T1193348,59273.69300619586
T1193349,34932.32163462763
T1193350,19368.94096843466
T1193351,28447.41298576741
T1193352,46200.70457885232
T1193353,20394.219585704814
T1193354,58302.915897408515
T1193355,23580.027361631688
T1193356,45357.67307213239
T1193357,58302.915897408515
T1193358,53722.54495583085
T1193359,28447.41298576741
T1193360,53441.41687713011
T1193361,40106.57220346139
T1193362,28447.41298576741
T1193363,46200.70457885232
T1193364,28447.41298576741
T1193365,55414.12527281062
T1193366,38012.8777397436
T1193367,53474.730871381
T1193368,46200.70457885232
T1193369,34833.9872699665
T1193370,26709.73008865182
T1193371,54695.25192542769
T1193372,33482.74861338566
T1193373,59273.69300619586
T1193374,61891.913228503334
T1193375,28447.41298576741
T1193376,28411.81601897678
T1193377,38095.53827843106
T1193378,61857.39458713579
T1193379,40106.57220346139
T1193380,43296.3547517914
T1193381,45357.67307213239
T1193382,38012.8777397436
T1193383,45357.67307213239
T1193384,45357.67307213239
T1193385,53474.730871381
T1193386,43103.01564045117
T1193387,45357.67307213239
T1193388,34932.32163462763
T1193389,34932.32163462763
T1193390,33544.90217106145
T1193391,34407.36868692307
T1193392,38042.80021260964
T1193393,53722.54495583085
T1193394,46950.088239696226
T1193395,28411.81601897678
T1193396,38012.8777397436
T1193397,34932.32163462763
T1193398,23580.027361631688
T1193399,59273.69300619586
T1193400,46200.70457885232
T1193401,38012.8777397436
T1193402,43103.01564045117
T1193403,59273.69300619586
T1193404,53441.41687713011
T1193405,58302.915897408515
T1193406,46200.70457885232
T1193407,53474.730871381
T1193408,37978.33359483273
T1193409,34932.32163462763
T1193410,33544.90217106145
T1193411,46200.70457885232
T1193412,62835.66361857268
T1193413,28447.41298576741
T1193414,46200.70457885232
T1193415,34932.32163462763
T1193416,46200.70457885232
T1193417,59273.69300619586
T1193418,58302.915897408515
T1193419,34932.32163462763
T1193420,59273.69300619586
T1193421,38012.8777397436
T1193422,34932.32163462763
T1193423,61544.92989066457
T1193424,53474.730871381
T1193425,46950.088239696226
T1193426,34932.32163462763
T1193427,40106.57220346139
T1193428,34500.409557194216
T1193429,38012.8777397436
T1193430,46200.70457885232
T1193431,55414.12527281062
T1193432,34932.32163462763
T1193433,34932.32163462763
T1193434,55414.12527281062
T1193435,40106.57220346139
T1193436,33544.90217106145
T1193437,46200.70457885232
T1193438,28447.41298576741
T1193439,59273.69300619586
T1193440,77413.9518478245
T1193441,34932.32163462763
T1193442,38735.69171978913
T1193443,46200.70457885232
T1193444,77413.9518478245
T1193445,34932.32163462763
T1193446,55414.12527281062
T1193447,45357.67307213239
T1193448,46950.088239696226
T1193449,72343.69560204181
T1193450,59273.69300619586
T1193451,34932.32163462763
T1193452,29553.059491765223
T1193453,34932.32163462763
T1193454,38012.8777397436
T1193455,28411.81601897678
T1193456,19368.94096843466
T1193457,46200.70457885232
T1193458,34932.32163462763
T1193459,61891.913228503334
T1193460,53474.730871381
T1193461,28447.41298576741
T1193462,34932.32163462763
T1193463,34932.32163462763
T1193464,31560.852147576
T1193465,19368.94096843466
T1193466,77413.9518478245
T1193467,59273.69300619586
T1193468,34932.32163462763
T1193469,23580.027361631688
T1193470,26709.73008865182
T1193471,19368.94096843466
T1193472,77413.9518478245
T1193473,34932.32163462763
T1193474,28447.41298576741
T1193475,59273.69300619586
T1193476,53474.730871381
T1193477,34932.32163462763
T1193478,28411.81601897678
T1193479,21005.221819097107
T1193480,46200.70457885232
T1193481,26709.73008865182
T1193482,20394.219585704814
T1193483,34932.32163462763
T1193484,46950.088239696226
T1193485,46200.70457885232
T1193486,46950.088239696226
T1193487,34932.32163462763
T1193488,62835.66361857268
T1193489,46950.088239696226
T1193490,55414.12527281062
T1193491,59273.69300619586
T1193492,59273.69300619586
T1193493,46200.70457885232
T1193494,28447.41298576741
T1193495,45357.67307213239
T1193496,28447.41298576741
T1193497,38735.69171978913
T1193498,43103.01564045117
T1193499,77413.9518478245
T1193500,55414.12527281062
T1193501,40106.57220346139
T1193502,34932.32163462763
T1193503,21005.221819097107
T1193504,53474.730871381
T1193505,34932.32163462763
T1193506,29600.153052763417
T1193507,34932.32163462763
T1193508,34932.32163462763
T1193509,59273.69300619586
T1193510,38012.8777397436
T1193511,43296.3547517914
T1193512,59273.69300619586
T1193513,33544.90217106145
T1193514,34932.32163462763
T1193515,46200.70457885232
T1193516,34932.32163462763
T1193517,28447.41298576741
T1193518,55414.12527281062
T1193519,21862.797443081257
T1193520,40106.57220346139
T1193521,40106.57220346139
T1193522,46200.70457885232
T1193523,43296.3547517914
T1193524,53722.54495583085
T1193525,34932.32163462763
T1193526,34932.32163462763
T1193527,55414.12527281062
T1193528,28411.81601897678
T1193529,34932.32163462763
T1193530,28447.41298576741
T1193531,34932.32163462763
T1193532,40106.57220346139
T1193533,59273.69300619586
T1193534,28447.41298576741
T1193535,34932.32163462763
T1193536,34932.32163462763
T1193537,34932.32163462763
T1193538,46200.70457885232
T1193539,28447.41298576741
T1193540,26709.73008865182
T1193541,38012.8777397436
T1193542,28411.81601897678
T1193543,53441.41687713011
T1193544,45357.67307213239
T1193545,28411.81601897678
T1193546,34932.32163462763
T1193547,43103.01564045117
T1193548,34932.32163462763
T1193549,28411.81601897678
T1193550,58302.915897408515
T1193551,38012.8777397436
T1193552,38012.8777397436
T1193553,34932.32163462763
T1193554,26709.73008865182
T1193555,19368.94096843466
T1193556,46839.595123426814
T1193557,38012.8777397436
T1193558,40106.57220346139
T1193559,34932.32163462763
T1193560,58302.915897408515
T1193561,29553.059491765223
T1193562,45357.67307213239
T1193563,53441.41687713011
T1193564,19368.94096843466
T1193565,58302.915897408515
T1193566,46950.088239696226
T1193567,34932.32163462763
T1193568,43271.02630690606
T1193569,43296.3547517914
T1193570,28447.41298576741
T1193571,38012.8777397436
T1193572,34932.32163462763
T1193573,34932.32163462763
T1193574,38012.8777397436
T1193575,19368.94096843466
T1193576,46950.088239696226
T1193577,59273.69300619586
T1193578,23580.027361631688
T1193579,34932.32163462763
T1193580,34932.32163462763
T1193581,28447.41298576741
T1193582,37978.33359483273
T1193583,37978.33359483273
T1193584,19368.94096843466
T1193585,40106.57220346139
T1193586,34932.32163462763
T1193587,21862.797443081257
T1193588,24329.002485706504
T1193589,45357.67307213239
T1193590,37978.33359483273
T1193591,26740.996863512835
T1193592,40106.57220346139
T1193593,46950.088239696226
T1193594,38012.8777397436
T1193595,58302.915897408515
T1193596,28447.41298576741
T1193597,19368.94096843466
T1193598,38012.8777397436
T1193599,28447.41298576741
T1193600,38012.8777397436
T1193601,34932.32163462763
T1193602,34932.32163462763
T1193603,53474.730871381
T1193604,38012.8777397436
T1193605,45357.67307213239
T1193606,28447.41298576741
T1193607,43103.01564045117
T1193608,45357.67307213239
T1193609,28447.41298576741
T1193610,34932.32163462763
T1193611,46200.70457885232
T1193612,38012.8777397436
T1193613,46950.088239696226
T1193614,59273.69300619586
T1193615,26709.73008865182
T1193616,58302.915897408515
T1193617,59273.69300619586
T1193618,46200.70457885232
T1193619,59273.69300619586
T1193620,38012.8777397436
T1193621,34932.32163462763
T1193622,46950.088239696226
T1193623,28447.41298576741
T1193624,59273.69300619586
T1193625,40106.57220346139
T1193626,34932.32163462763
T1193627,59273.69300619586
T1193628,46950.088239696226
T1193629,45357.67307213239
T1193630,23580.027361631688
T1193631,23580.027361631688
T1193632,23580.027361631688
T1193633,28447.41298576741
T1193634,34932.32163462763
T1193635,34932.32163462763
T1193636,59273.69300619586
T1193637,59273.69300619586
T1193638,54695.25192542769
T1193639,34932.32163462763
T1193640,34932.32163462763
T1193641,72343.69560204181
T1193642,46200.70457885232
T1193643,28447.41298576741
T1193644,59273.69300619586
T1193645,53474.730871381
T1193646,34932.32163462763
T1193647,34932.32163462763
T1193648,43271.02630690606
T1193649,38012.8777397436
T1193650,34932.32163462763
T1193651,28411.81601897678
T1193652,26740.996863512835
T1193653,34932.32163462763
T1193654,34932.32163462763
T1193655,59273.69300619586
T1193656,55414.12527281062
T1193657,28411.81601897678
T1193658,46200.70457885232
T1193659,34932.32163462763
T1193660,38012.8777397436
T1193661,46200.70457885232
T1193662,38012.8777397436
T1193663,34932.32163462763
T1193664,45357.67307213239
T1193665,45357.67307213239
T1193666,34932.32163462763
T1193667,45357.67307213239
T1193668,26709.73008865182
T1193669,55414.12527281062
T1193670,59273.69300619586
T1193671,43296.3547517914
T1193672,53474.730871381
T1193673,20394.219585704814
T1193674,34932.32163462763
T1193675,34932.32163462763
T1193676,34932.32163462763
T1193677,34932.32163462763
T1193678,34932.32163462763
T1193679,34932.32163462763
T1193680,28411.81601897678
T1193681,34932.32163462763
T1193682,28411.81601897678
T1193683,34932.32163462763
T1193684,38012.8777397436
T1193685,46200.70457885232
T1193686,21862.797443081257
T1193687,29600.153052763417
T1193688,21862.797443081257
T1193689,28447.41298576741
T1193690,34932.32163462763
T1193691,53722.54495583085
T1193692,45357.67307213239
T1193693,34932.32163462763
T1193694,34932.32163462763
T1193695,58302.915897408515
T1193696,26740.996863512835
T1193697,45357.67307213239
T1193698,38012.8777397436
T1193699,34932.32163462763
T1193700,45357.67307213239
T1193701,43296.3547517914
T1193702,59273.69300619586
T1193703,23580.027361631688
T1193704,46200.70457885232
T1193705,62835.66361857268
T1193706,33544.90217106145
T1193707,40106.57220346139
T1193708,28447.41298576741
T1193709,34932.32163462763
T1193710,33544.90217106145
T1193711,34932.32163462763
T1193712,61544.92989066457
T1193713,55414.12527281062
T1193714,34932.32163462763
T1193715,26709.73008865182
T1193716,34932.32163462763
T1193717,43103.01564045117
T1193718,34932.32163462763
T1193719,45357.67307213239
T1193720,34932.32163462763
T1193721,53474.730871381
T1193722,46950.088239696226
T1193723,34932.32163462763
T1193724,46950.088239696226
T1193725,34932.32163462763
T1193726,55414.12527281062
T1193727,34932.32163462763
T1193728,38012.8777397436
T1193729,34932.32163462763
T1193730,28411.81601897678
T1193731,55414.12527281062
T1193732,34932.32163462763
T1193733,34932.32163462763
T1193734,77413.9518478245
T1193735,45357.67307213239
T1193736,72343.69560204181
T1193737,28447.41298576741
T1193738,28447.41298576741
T1193739,38012.8777397436
T1193740,45357.67307213239
T1193741,59273.69300619586
T1193742,23580.027361631688
T1193743,28447.41298576741
T1193744,46200.70457885232
T1193745,46950.088239696226
T1193746,34932.32163462763
T1193747,34407.36868692307
T1193748,34932.32163462763
T1193749,53474.730871381
T1193750,26740.996863512835
T1193751,55414.12527281062
T1193752,38042.80021260964
T1193753,34932.32163462763
T1193754,45357.67307213239
T1193755,45357.67307213239
T1193756,34932.32163462763
T1193757,38012.8777397436
T1193758,40106.57220346139
T1193759,20394.219585704814
T1193760,61857.39458713579
T1193761,46950.088239696226
T1193762,34932.32163462763
T1193763,38012.8777397436
T1193764,29600.153052763417
T1193765,59273.69300619586
T1193766,59273.69300619586
T1193767,28411.81601897678
T1193768,29600.153052763417
T1193769,45357.67307213239
T1193770,28411.81601897678
T1193771,55414.12527281062
T1193772,46200.70457885232
T1193773,59273.69300619586
T1193774,34932.32163462763
T1193775,53474.730871381
T1193776,43271.02630690606
T1193777,28447.41298576741
T1193778,28411.81601897678
T1193779,59273.69300619586
T1193780,40106.57220346139
T1193781,43296.3547517914
T1193782,34932.32163462763
T1193783,28447.41298576741
T1193784,26709.73008865182
T1193785,77413.9518478245
T1193786,26709.73008865182
T1193787,53474.730871381
T1193788,53474.730871381
T1193789,34932.32163462763
T1193790,28447.41298576741
T1193791,34932.32163462763
T1193792,26709.73008865182
T1193793,53474.730871381
T1193794,34932.32163462763
T1193795,34932.32163462763
T1193796,72343.69560204181
T1193797,46950.088239696226
T1193798,21862.797443081257
T1193799,59273.69300619586
T1193800,59273.69300619586
T1193801,28447.41298576741
T1193802,40106.57220346139
T1193803,40106.57220346139
T1193804,34932.32163462763
T1193805,28761.767014351735
T1193806,28447.41298576741
T1193807,59273.69300619586
T1193808,55414.12527281062
T1193809,32879.77005811669
T1193810,34932.32163462763
T1193811,28447.41298576741
T1193812,20394.219585704814
T1193813,58302.915897408515
T1193814,53441.41687713011
T1193815,59273.69300619586
T1193816,46200.70457885232
T1193817,70628.13071450425
T1193818,38012.8777397436
T1193819,58302.915897408515
T1193820,34932.32163462763
T1193821,45357.67307213239
T1193822,54430.153902513084
T1193823,72343.69560204181
T1193824,58302.915897408515
T1193825,34932.32163462763
T1193826,29553.059491765223
T1193827,72343.69560204181
T1193828,34932.32163462763
T1193829,61857.39458713579
T1193830,46200.70457885232
T1193831,34407.36868692307
T1193832,28447.41298576741
T1193833,34932.32163462763
T1193834,72343.69560204181
T1193835,59273.69300619586
T1193836,28447.41298576741
T1193837,45357.67307213239
T1193838,55414.12527281062
T1193839,28411.81601897678
T1193840,38012.8777397436
T1193841,61891.913228503334
T1193842,59273.69300619586
T1193843,46200.70457885232
T1193844,59273.69300619586
T1193845,40106.57220346139
T1193846,59273.69300619586
T1193847,34932.32163462763
T1193848,61891.913228503334
T1193849,33482.74861338566
T1193850,61891.913228503334
T1193851,40106.57220346139
T1193852,28862.67711257338
T1193853,40106.57220346139
T1193854,39596.160990229975
T1193855,34932.32163462763
T1193856,40106.57220346139
T1193857,46200.70457885232
T1193858,59273.69300619586
T1193859,28447.41298576741
T1193860,34932.32163462763
T1193861,26709.73008865182
T1193862,40106.57220346139
T1193863,46200.70457885232
T1193864,45357.67307213239
T1193865,46200.70457885232
T1193866,40106.57220346139
T1193867,61544.92989066457
T1193868,53474.730871381
T1193869,77413.9518478245
T1193870,38042.80021260964
T1193871,38012.8777397436
T1193872,77413.9518478245
T1193873,37978.33359483273
T1193874,38735.69171978913
T1193875,34932.32163462763
T1193876,77413.9518478245
T1193877,46200.70457885232
T1193878,34932.32163462763
T1193879,33544.90217106145
T1193880,34932.32163462763
T1193881,46200.70457885232
T1193882,59273.69300619586
T1193883,40106.57220346139
T1193884,58302.915897408515
T1193885,46200.70457885232
T1193886,38012.8777397436
T1193887,32879.77005811669
T1193888,34932.32163462763
T1193889,34932.32163462763
T1193890,58302.915897408515
T1193891,46839.595123426814
T1193892,19368.94096843466
T1193893,26709.73008865182
T1193894,23580.027361631688
T1193895,26709.73008865182
T1193896,34932.32163462763
T1193897,70628.13071450425
T1193898,62835.66361857268
T1193899,40106.57220346139
T1193900,34932.32163462763
T1193901,59273.69300619586
T1193902,40106.57220346139
T1193903,34932.32163462763
T1193904,46200.70457885232
T1193905,34932.32163462763
T1193906,34932.32163462763
T1193907,59273.69300619586
T1193908,46200.70457885232
T1193909,29600.153052763417
T1193910,43271.02630690606
T1193911,34932.32163462763
T1193912,26709.73008865182
T1193913,23580.027361631688
T1193914,34932.32163462763
T1193915,59273.69300619586
T1193916,46200.70457885232
T1193917,34932.32163462763
T1193918,72343.69560204181
T1193919,72343.69560204181
T1193920,59273.69300619586
T1193921,40106.57220346139
T1193922,46200.70457885232
T1193923,28447.41298576741
T1193924,46200.70457885232
T1193925,58302.915897408515
T1193926,40106.57220346139
T1193927,58302.915897408515
T1193928,34932.32163462763
T1193929,34932.32163462763
T1193930,38012.8777397436
T1193931,33544.90217106145
T1193932,46200.70457885232
T1193933,45357.67307213239
T1193934,40106.57220346139
T1193935,40106.57220346139
T1193936,34932.32163462763
T1193937,40106.57220346139
T1193938,59273.69300619586
T1193939,34932.32163462763
T1193940,58302.915897408515
T1193941,28447.41298576741
T1193942,70628.13071450425
T1193943,45357.67307213239
T1193944,23580.027361631688
T1193945,34932.32163462763
T1193946,46200.70457885232
T1193947,45357.67307213239
T1193948,40106.57220346139
T1193949,38012.8777397436
T1193950,58302.915897408515
T1193951,20394.219585704814
T1193952,34932.32163462763
T1193953,45357.67307213239
T1193954,72343.69560204181
T1193955,54430.153902513084
T1193956,46200.70457885232
T1193957,38012.8777397436
T1193958,46200.70457885232
T1193959,77413.9518478245
T1193960,29553.059491765223
T1193961,34932.32163462763
T1193962,40106.57220346139
T1193963,72343.69560204181
T1193964,28411.81601897678
T1193965,29600.153052763417
T1193966,40106.57220346139
T1193967,34932.32163462763
T1193968,40106.57220346139
T1193969,58302.915897408515
T1193970,38012.8777397436
T1193971,46950.088239696226
T1193972,29600.153052763417
T1193973,34932.32163462763
T1193974,28447.41298576741
T1193975,46950.088239696226
T1193976,46200.70457885232
T1193977,43271.02630690606
T1193978,38012.8777397436
T1193979,53441.41687713011
T1193980,55414.12527281062
T1193981,61857.39458713579
T1193982,55414.12527281062
T1193983,40106.57220346139
T1193984,40106.57220346139
T1193985,28411.81601897678
T1193986,28447.41298576741
T1193987,26709.73008865182
T1193988,54695.25192542769
T1193989,43296.3547517914
T1193990,46200.70457885232
T1193991,55414.12527281062
T1193992,40106.57220346139
T1193993,29600.153052763417
T1193994,54430.153902513084
T1193995,46200.70457885232
T1193996,45357.67307213239
T1193997,28447.41298576741
T1193998,70628.13071450425
T1193999,46200.70457885232
T1194000,34932.32163462763
T1194001,53441.41687713011
T1194002,34932.32163462763
T1194003,34932.32163462763
T1194004,43271.02630690606
T1194005,19368.94096843466
T1194006,59273.69300619586
T1194007,43296.3547517914
T1194008,38012.8777397436
T1194009,40106.57220346139
T1194010,46950.088239696226
T1194011,34932.32163462763
T1194012,38012.8777397436
T1194013,23580.027361631688
T1194014,58302.915897408515
T1194015,23580.027361631688
T1194016,59273.69300619586
T1194017,54695.25192542769
T1194018,34932.32163462763
T1194019,46839.595123426814
T1194020,37978.33359483273
T1194021,61857.39458713579
T1194022,70628.13071450425
T1194023,34932.32163462763
T1194024,46950.088239696226
T1194025,46200.70457885232
T1194026,28447.41298576741
T1194027,46200.70457885232
T1194028,46200.70457885232
T1194029,38012.8777397436
T1194030,28761.767014351735
T1194031,59273.69300619586
T1194032,58302.915897408515
T1194033,53441.41687713011
T1194034,34932.32163462763
T1194035,34932.32163462763
T1194036,46200.70457885232
T1194037,33544.90217106145
T1194038,43296.3547517914
T1194039,34932.32163462763
T1194040,34932.32163462763
T1194041,20394.219585704814
T1194042,59273.69300619586
T1194043,19368.94096843466
T1194044,28862.67711257338
T1194045,58302.915897408515
T1194046,40106.57220346139
T1194047,53474.730871381
T1194048,77413.9518478245
T1194049,58391.07927240356
T1194050,28447.41298576741
T1194051,26740.996863512835
T1194052,45357.67307213239
T1194053,28447.41298576741
T1194054,58391.07927240356
T1194055,34932.32163462763
T1194056,24329.002485706504
T1194057,45357.67307213239
T1194058,61857.39458713579
T1194059,55414.12527281062
T1194060,34407.36868692307
